tanggal;kode;open_price;high_price;low_price;close_price;volume
2021-11-04;adro;534.7975309001865;544.2351343866604;526.932861328125;526.932861328125;90998600
2021-11-05;adro;519.0682343364124;523.7870364667434;514.3494322060814;517.4953002929688;57505000
2021-11-08;adro;519.0682632311256;537.9434728031665;519.0682632311256;533.2246704101562;58662000
2021-11-09;adro;541.0892853051686;548.9539551497205;534.7975494295271;536.3704833984375;62964100
2021-11-10;adro;528.5058651534763;537.9434698883598;525.3599969085152;531.6517333984375;36025600
2021-11-11;adro;526.9328674859746;533.2246032171504;522.2140656875928;530.0787353515625;49884600
2021-11-12;adro;531.6516692843564;534.7975371499443;523.7869996203867;530.0787353515625;35072500
2021-11-15;adro;528.5058169157609;530.0787508946768;501.76593927418963;506.4847412109375;117468000
2021-11-16;adro;497.04714030451817;512.7764801875725;497.04714030451817;508.05767822265625;46592500
2021-11-17;adro;509.63056685284874;520.6411037910276;503.3388314596037;515.9223022460938;95085400
2021-11-18;adro;509.63055739182687;517.4952264873798;506.4846897536057;511.2034912109375;48501400
2021-11-19;adro;514.3494322060814;523.7870364667434;511.203564119194;517.4953002929688;42127500
2021-11-22;adro;517.4952360944051;522.2140376393388;506.4846991562262;515.9223022460938;36598500
2021-11-23;adro;523.7870116471545;539.5163513362583;515.9223418026027;536.3704833984375;116464400
2021-11-24;adro;541.0893410651734;544.2352093271802;533.2246704101562;533.2246704101562;100386500
2021-11-25;adro;537.9433814106152;550.526852320805;531.6516459555203;548.9539184570312;59282300
2021-11-26;adro;542.6623147924141;544.2352490381892;515.9224326142372;520.6412353515625;83519800
2021-11-29;adro;515.9223921736317;534.7976016433987;506.4847874387481;531.6517333984375;76424500
2021-11-30;adro;525.3600025850184;544.2352122587316;523.7870684455422;534.797607421875;161819600
2021-12-01;adro;544.2351832376246;558.3915897380252;534.7975789040242;552.099853515625;146798700
2021-12-02;adro;553.6727598411602;572.5479675630179;553.6727598411602;569.402099609375;147912000
2021-12-03;adro;567.8291686507296;577.2667725618221;563.1103666951834;570.9750366210938;93276700
2021-12-06;adro;570.9750912651341;604.0067081151832;569.4021571294176;600.86083984375;251957100
2021-12-07;adro;600.8608369601992;604.0067052165354;588.2773639348547;599.2879028320312;265246000
2021-12-08;adro;604.0067167207792;608.7255191951604;597.7149800882711;605.5796508789062;356201700
2021-12-09;adro;607.1524080971415;616.5900102955427;605.5794743974079;608.725341796875;282019600
2021-12-10;adro;607.1525208155315;610.2983887990316;591.4231808980306;604.0066528320312;254321600
2021-12-13;adro;607.1525208155315;610.2983887990316;599.287850856781;604.0066528320312;165209600
2021-12-14;adro;600.8607848485311;607.1525208155315;588.2773129145305;604.0066528320312;205410600
2021-12-15;adro;604.0065942141089;644.9028740306892;600.8607265359104;635.4652709960938;539995200
2021-12-16;adro;641.7570190429688;654.3404900045956;627.6006142111386;641.7570190429688;205002000
2021-12-17;adro;644.9029541015625;648.0488221703506;638.6112179639863;644.9029541015625;156302400
2021-12-20;adro;638.6112179639863;644.9029541015625;629.173613757622;644.9029541015625;100364400
2021-12-21;adro;644.9029944077978;679.5075453272406;641.7571261423939;666.924072265625;176897200
2021-12-22;adro;688.9452298896257;688.9452298896257;657.4865435932958;676.3617553710938;191706000
2021-12-23;adro;682.6534926303597;685.7993612599927;666.9241494821947;676.3617553710938;105060800
2021-12-24;adro;676.361614605328;704.6744263795046;670.0698786555109;698.3826904296875;251933600
2021-12-27;adro;701.528533655569;710.966137247348;685.7991943359375;685.7991943359375;124062200
2021-12-28;adro;685.7992065429687;726.695489501953;685.7992065429687;723.5496215820312;295605000
2021-12-29;adro;723.5496276591247;732.9872314981567;710.9661558737486;726.6954956054688;171340700
2021-12-30;adro;736.8903249782986;767.3124026150174;730.12986328125;760.5519409179688;235360400
2022-01-03;adro;733.5101261702267;804.4949770899261;733.5101261702267;801.11474609375;175091000
2022-01-04;adro;801.1146160623301;804.4948465098505;757.1716202445652;777.4530029296875;241943400
2022-01-05;adro;787.5938322884696;794.3542943681989;753.7915218898228;757.1717529296875;125371600
2022-01-06;adro;753.7913897970449;780.8332333772079;747.030928902004;777.4530029296875;245581000
2022-01-07;adro;784.2135195634003;828.1565185044528;774.0728275000804;821.3960571289062;272389200
2022-01-10;adro;821.3959396362304;821.3959396362304;794.3540980021158;811.2552490234375;123417100
2022-01-11;adro;824.7763066740118;834.9169989691841;787.5937682583801;790.9739990234375;124218800
2022-01-12;adro;790.9739435369318;801.1146351207386;777.4530214251894;780.833251953125;122477500
2022-01-13;adro;787.5937186793277;804.4948714406867;770.6925659179688;770.6925659179688;137848400
2022-01-14;adro;777.4530083072343;787.5936997199374;760.5518559527293;767.3123168945312;173258000
2022-01-17;adro;777.4529894263343;784.2134502039546;747.030915927043;763.9320678710938;119048500
2022-01-18;adro;774.0728080680778;780.8332692739126;736.8902714359868;750.4111938476562;180286700
2022-01-19;adro;750.4113337084851;763.9322586401696;743.6508712426429;753.7915649414062;152019800
2022-01-20;adro;753.7914077296401;797.734404592803;753.7914077296401;780.833251953125;213577600
2022-01-21;adro;780.833251953125;780.833251953125;763.932099313447;780.833251953125;98844900
2022-01-24;adro;777.4530083072343;794.3541606617395;760.5518559527293;767.3123168945312;94316300
2022-01-25;adro;763.9321598380939;767.3123906338377;730.1298518806561;747.031005859375;158258600
